u,g,r,i,z,gaia_g,bp,rp
17.6448,16.6031,16.2173,16.0732,15.991,16.22256,16.52444,15.74452
17.7723,16.8274,16.4117,16.2452,16.1456,16.43116,16.76272,15.9217
17.066,16.0732,15.7289,15.5703,15.55,15.71196,15.99952,15.2539
17.0849,16.005,15.596,15.473,15.4063,15.61015,15.91506,15.14085
17.7377,16.7882,16.5002,16.4215,16.454,16.51506,16.75462,16.11657
17.60027,16.58854,16.19004,16.03487,15.95085,16.1749,16.49804,15.67699
18.1683,17.2204,16.7532,16.5457,16.4995,16.76487,17.11187,16.2417
17.4017,16.4495,16.0818,16.0229,16.0083,16.11431,16.38889,15.68176
18.3105,17.4293,17.0337,16.8838,16.8365,17.02874,17.34068,16.5608
17.4487,16.5154,16.2291,16.0975,16.0845,16.21783,16.4889,15.77682
17.3653,16.4254,16.0637,15.9308,15.8494,16.06755,16.37943,15.59379
18.0129,17.1137,16.8808,16.8242,16.8252,16.86695,17.09389,16.4791
18.5213,17.5441,17.211,17.0689,17.049,17.21292,17.51385,16.75565
17.7749,16.7578,16.3489,16.1677,16.0908,16.34319,16.67591,15.8436
17.68875,16.40656,15.96971,15.83108,15.77939,15.99688,16.32905,15.49999
17.0855,16.2226,15.9491,15.8758,15.9041,15.94467,16.18015,15.5545
18.0767,17.0945,16.6662,16.4979,16.4037,16.66773,16.9943,16.15909
17.2191,16.3346,16.069,15.9656,15.9659,16.06689,16.32022,15.64865
17.493,16.6234,16.3016,16.1911,16.1703,16.29012,16.55677,15.85888
19.1252,18.115,17.7928,17.6731,17.6268,17.79572,18.06781,17.34516
18.5247,17.5769,17.2491,17.1034,17.0768,17.24988,17.53894,16.80787
16.32417,15.28341,14.94515,14.82048,14.77123,14.92997,15.21994,14.47475
16.4682,15.5816,15.3042,15.1725,15.1842,15.2763,15.54076,14.84657
17.1371,16.1828,15.7487,15.5922,15.5246,15.76021,16.07688,15.26464
17.37774,16.08681,15.63971,15.46879,15.40401,15.63773,15.98775,15.11956
17.405,16.4955,16.2062,16.0791,16.0675,16.18243,16.44906,15.75184
17.7447,16.7499,16.3887,16.2609,16.1799,16.38951,16.68781,15.91802
17.7743,16.7869,16.4707,16.3688,16.3179,16.475,16.74554,16.04511
18.1828,17.2464,16.9363,16.8206,16.7459,16.92172,17.20251,16.48624
16.955,15.994,15.7362,15.6133,15.5951,15.72326,15.97879,15.29704
17.74025,16.78857,16.55856,16.48143,16.45861,16.5472,16.79471,16.14013
18.3672,17.4112,17.0216,16.8757,16.8106,17.022,17.35322,16.54554
16.4202,15.5827,15.203,15.0424,14.9952,15.20246,15.50886,14.71587
17.8533,16.9077,16.5471,16.4109,16.3572,16.54599,16.84751,16.07619
18.5298,17.5252,17.2139,17.1366,17.1076,17.20678,17.45089,16.80881
16.9218,15.9926,15.7038,15.6069,15.5974,15.70066,15.9538,15.28064
17.6704,16.7274,16.4467,16.37,16.3532,16.47036,16.72337,16.04958
15.6732,14.7329,14.417,14.3587,14.3518,14.43462,14.68724,14.01542
17.9492,17.0085,16.6848,16.5517,16.5569,16.67569,16.95534,16.24155
17.6077,16.6215,16.3465,16.2318,16.2233,16.33277,16.59596,15.91395
17.3226,16.3957,16.0709,15.943,15.9141,16.06532,16.33589,15.59886
17.8244,16.9641,16.7205,16.6558,16.6406,16.70541,16.9263,16.32071
16.4249,15.5863,15.2956,15.1795,15.1222,15.26616,15.5193,14.84562
17.3114,16.4126,16.0354,15.9032,15.8593,16.0402,16.33755,15.57111
17.5845,16.647,16.3763,16.2994,16.2701,16.35759,16.60708,15.94547
17.6417,16.6701,16.3515,16.2216,16.1935,16.33459,16.60653,15.89446
17.97441,16.72711,16.03465,15.58032,15.43973,16.01614,16.29309,15.00044
18.1848,17.1408,16.6699,16.4748,16.4164,16.6797,17.00666,16.16171
18.0621,17.0763,16.726,16.601,16.5391,16.73224,17.01912,16.28198
18.10618,17.08959,16.67025,16.51809,16.4196,16.67162,17.0029,16.16671
17.8723,16.9051,16.6119,16.4845,16.4667,16.59522,16.85693,16.1604
17.2963,16.3652,16.0442,15.9357,15.9427,16.03951,16.30442,15.59606
17.5278,16.4985,16.141,16.0038,15.9298,16.13021,16.43193,15.64884
16.8416,15.91,15.5887,15.4671,15.3746,15.57534,15.87994,15.09494
16.42149,15.45344,15.10945,14.9915,14.9189,15.08639,15.37174,14.63146
17.7828,16.9006,16.5885,16.4958,16.5915,16.62937,16.87158,16.23563
17.11068,15.64263,15.19668,15.02665,14.96442,15.22934,15.60538,14.67939
18.1743,17.1913,16.8463,16.7133,16.66,16.83298,17.1304,16.37347
16.5741,15.5783,15.2246,15.1181,15.107,15.2425,15.52637,14.79003
17.3908,16.4229,16.0382,15.9066,15.8671,16.0402,16.34366,15.56443
17.4841,16.5455,16.2622,16.156,16.1177,16.22762,16.48727,15.80169
17.5905,16.6332,16.2963,16.1778,16.1812,16.31641,16.59378,15.87541
17.9362,16.983,16.6605,16.569,16.515,16.66653,16.92716,16.23024
16.5561,15.5262,15.2097,15.0813,15.0586,15.20002,15.48711,14.73895
17.2655,16.2982,15.9798,15.8695,15.8501,15.98794,16.26278,15.54756
16.0785,15.1172,14.7818,14.683,14.6454,14.77855,15.04777,14.3188
18.92348,17.79445,17.25336,16.98422,16.85917,17.22987,17.67555,16.64235
17.9321,16.9548,16.6048,16.4721,16.4303,16.60714,16.90291,16.14454
16.9991,16.0465,15.6487,15.5266,15.4828,15.66337,15.96409,15.19102
17.2119,16.3179,16.0615,15.945,15.9206,16.03973,16.28074,15.63302
17.4152,16.4545,16.1782,16.0764,16.1077,16.17218,16.41746,15.76082
17.2264,16.269,15.9027,15.7236,15.7462,15.89534,16.17614,15.44059
17.0529,16.0885,15.8137,15.6933,15.67,15.80629,16.0488,15.36273
17.8918,16.9376,16.6092,16.4759,16.4521,16.58266,16.87879,16.13188
17.9655,17.0004,16.6384,16.517,16.4836,16.64025,16.92746,16.18324
17.0807,16.1059,15.7306,15.5954,15.5261,15.75911,16.00623,15.24154
18.1692,17.2213,16.9598,16.7932,16.8047,16.93214,17.19935,16.50299
17.427,16.5503,16.326,16.2043,16.2222,16.28174,16.52101,15.87649
16.8045,15.9388,15.5949,15.4873,15.4462,15.59796,15.87915,15.14451
17.4496,16.4676,16.1755,16.052,16.0503,16.1575,16.41319,15.72221
17.0968,16.0755,15.7139,15.56,15.4995,15.69823,16.00168,15.21302
17.8566,16.8951,16.5192,16.3861,16.3181,16.52188,16.82189,16.05869
17.8043,16.7851,16.3908,16.2149,16.1652,16.38201,16.69026,15.89691
17.2124,16.3777,16.1419,16.0503,16.0065,16.1172,16.34587,15.71942
17.8387,16.8899,16.5499,16.4272,16.3913,16.54263,16.81699,16.11488
15.7632,14.7973,14.5066,14.384,14.3733,14.49688,14.7627,14.0645
17.4404,16.5021,16.2042,16.0727,16.0606,16.19676,16.45714,15.76395
17.9314,17.0102,16.707,16.5811,16.5693,16.67421,16.94227,16.24395
16.6983,15.731,15.4355,15.3441,15.2775,15.46541,15.70584,15.00227
17.9483,17.0361,16.6882,16.589,16.5237,16.66466,16.933,16.22054
17.9631,16.9612,16.6122,16.4969,16.4481,16.61985,16.91374,16.16105
18.6965,17.7145,17.3858,17.3099,17.2674,17.40579,17.67209,16.98064
17.6216,16.703,16.4596,16.3669,16.3778,16.44814,16.68732,16.04937
17.6363,16.64456,16.33979,16.20588,16.13197,16.31682,16.60351,15.87582
17.7023,16.8091,16.4981,16.4136,16.3784,16.49153,16.74762,16.06683
17.1534,16.1762,15.8943,15.7689,15.7706,15.87625,16.13643,15.4506
18.0635,17.1,16.7392,16.5981,16.5691,16.74773,17.0486,16.276
17.3247,16.4137,16.126,16.0301,16.0432,16.12985,16.38639,15.71292
17.02823,16.04648,15.65651,15.52368,15.50662,15.66202,15.9625,15.18797
17.1506,16.2274,15.9539,15.834,15.7901,15.92664,16.18731,15.50406
17.94769,16.72182,16.05748,15.59042,15.36581,15.70674,16.27892,14.98429
16.557,15.6464,15.433,15.3692,15.3582,15.42667,15.65466,15.03826
17.2179,16.2807,16.013,15.9008,15.8408,16.00741,16.27453,15.57108
17.6834,16.7045,16.342,16.2165,16.1656,16.31773,16.60504,15.86872
17.9103,16.9695,16.5957,16.4841,16.4304,16.60538,16.90105,16.15336
17.873,16.9433,16.7207,16.6795,16.6248,16.69819,16.92656,16.31522
16.7727,15.8192,15.4624,15.3592,15.3202,15.47041,15.75191,15.01896
18.3611,17.3722,16.9788,16.851,16.809,16.98427,17.28749,16.51277
17.0804,16.1691,15.8466,15.715,15.6715,15.84118,16.11865,15.3948
18.894,17.8809,17.5431,17.404,17.3568,17.52697,17.82613,17.06999
17.96417,16.99112,16.6671,16.54822,16.49724,16.64914,16.94556,16.18905
18.1007,17.1104,16.7879,16.6995,16.6799,16.78498,17.05777,16.3379
18.8768,17.9357,17.6282,17.5209,17.4533,17.61532,17.90834,17.18817
16.7028,15.7865,15.5134,15.3923,15.4219,15.5123,15.76079,15.09459
17.77411,16.81607,16.42932,16.29794,16.25654,16.4282,16.733,15.96773
17.9921,17.0297,16.6824,16.5483,16.455,16.65372,16.95619,16.18697
17.80726,16.82326,16.47216,16.36914,16.32746,16.4708,16.76761,16.02177
16.2963,15.3988,15.1331,15.0345,15.0514,15.12793,15.37594,14.71749
17.628,16.6979,16.3589,16.2777,16.1714,16.36539,16.63728,15.90538
18.19,17.2391,16.9335,16.8156,16.7704,16.92506,17.19401,16.48494
17.3475,16.4275,16.1131,15.9885,15.9732,16.092,16.3602,15.65758
18.0591,17.14,16.7687,16.6246,16.5839,16.77259,17.07919,16.29942
17.4077,16.4241,16.0825,15.972,15.9419,16.08316,16.36017,15.64365
18.7104,17.6699,17.2157,17.0459,16.9877,17.2289,17.57652,16.72862
17.5046,16.5678,16.2203,16.0949,16.0759,16.22049,16.50323,15.77403
17.6995,16.8143,16.4698,16.3593,16.3379,16.47039,16.73463,16.03542
17.0236,15.9989,15.6401,15.5169,15.4842,15.64431,15.93319,15.1874
17.68637,16.61434,16.3396,16.21004,16.18961,16.31712,16.57759,15.90252
16.2198,15.2413,14.9508,14.8392,14.8279,14.94199,15.20377,14.51684
16.9991,16.0105,15.6844,15.5484,15.5022,15.67035,15.95523,15.21778
17.2272,16.2444,15.9299,15.7982,15.7876,15.92342,16.19931,15.48555
18.093,17.1795,16.8485,16.7191,16.6541,16.82428,17.12615,16.36615
17.8011,16.8613,16.6254,16.5124,16.529,16.61397,16.85964,16.22235
17.6776,16.6591,16.3113,16.1864,16.1514,16.30736,16.5836,15.85912
16.4386,15.5222,15.157,14.9817,14.9288,15.12421,15.4266,14.63962
16.4735,15.5453,15.2505,15.1429,15.1614,15.25827,15.51371,14.83519
17.1633,16.2593,15.871,15.7366,15.7125,15.89237,16.19315,15.42304
17.71478,16.73093,16.40896,16.25213,16.21913,16.37796,16.6699,15.91991
17.895,16.9724,16.6844,16.6008,16.5642,16.68918,16.95818,16.28679
16.7499,15.8168,15.4799,15.3486,15.3364,15.48273,15.76,15.03266
18.5932,17.6122,17.1923,17.0503,16.993,17.19726,17.5143,16.71673
17.8005,16.8396,16.5117,16.3825,16.3463,16.50774,16.79408,16.06887
17.6896,16.7364,16.4488,16.3245,16.2451,16.41473,16.68619,15.98399
17.0418,16.0819,15.7626,15.6307,15.5961,15.74302,16.01878,15.29571
16.855,15.9144,15.6571,15.541,15.5659,15.63638,15.88033,15.22721
16.933,16.0038,15.6613,15.5667,15.5184,15.662,15.93759,15.22538
17.8421,16.8593,16.5835,16.4769,16.4619,16.5666,16.82456,16.15122
17.2149,16.1432,15.748,15.5783,15.5319,15.75179,16.07533,15.26059
17.8878,16.9732,16.6899,16.6013,16.5947,16.69184,16.95512,16.27444
17.208,16.319,16.0156,15.9021,15.8988,16.00071,16.25401,15.57498
16.2715,15.2851,15.0,14.9197,14.8575,14.99696,15.26367,14.56317
17.5664,16.6763,16.3241,16.1865,16.1431,16.31807,16.59931,15.86275
17.5615,16.621,16.3081,16.1991,16.1823,16.31456,16.58836,15.88876
16.5221,15.5562,15.1958,15.066,15.0202,15.20219,15.50132,14.72412
16.0079,15.1056,14.7947,14.6746,14.6702,14.79332,15.06115,14.35544
17.9575,17.0304,16.6223,16.456,16.3659,16.61086,16.93929,16.10187
18.0312,17.0431,16.7462,16.6141,16.5901,16.73682,17.02178,16.31703
18.0533,17.126,16.8089,16.6891,16.6703,16.79646,17.06566,16.3547
17.1944,16.3086,16.0822,16.0038,16.0028,16.05173,16.27858,15.66781
17.307,16.4264,16.1224,16.004,15.9655,16.10307,16.36886,15.67394
18.4903,17.5471,17.2871,17.1891,17.1447,17.27768,17.54442,16.88221
19.0944,18.0999,17.7535,17.6332,17.5827,17.74836,18.08195,17.28733
17.9189,16.9588,16.6515,16.5298,16.4808,16.64259,16.90874,16.2194
18.4316,17.4808,17.1722,17.0605,17.0153,17.16237,17.44409,16.7275
18.8101,17.8951,17.5497,17.4229,17.4129,17.54941,17.83911,17.09957
17.1342,16.1594,15.8283,15.7012,15.6733,15.81126,16.09331,15.36829
17.8058,16.9597,16.6057,16.4474,16.4336,16.58467,16.86471,16.13355
16.0637,15.1462,14.8651,14.7435,14.7214,14.8468,15.10157,14.40822
18.4311,17.4858,17.1343,17.0039,16.9553,17.12328,17.4099,16.64857
16.5782,15.6245,15.2341,15.074,15.0403,15.21071,15.52347,14.72735
17.7716,16.8912,16.6447,16.5356,16.5264,16.6163,16.85316,16.21447
18.07577,17.09317,16.75426,16.6445,16.56964,16.74676,17.0324,16.29113
17.1803,16.2798,16.0301,15.9611,15.9114,16.01857,16.25835,15.61319
18.0083,17.0402,16.7607,16.6662,16.6178,16.75161,17.00737,16.32989
17.4251,16.5731,16.2473,16.1362,16.0933,16.22742,16.49969,15.79767
17.5165,16.6183,16.2863,16.151,16.0944,16.27452,16.57054,15.80874
18.5199,17.6173,17.3811,17.3065,17.3379,17.37097,17.57902,16.97665
16.9664,15.9611,15.6439,15.516,15.483,15.62421,15.90158,15.1699
17.8056,16.8998,16.6528,16.5473,16.5799,16.63499,16.87852,16.22731
17.4017,16.4337,16.1164,16.0143,15.9523,16.10638,16.38047,15.66497
17.26,16.2885,15.9261,15.7929,15.728,15.91493,16.21459,15.44633
18.1365,17.2025,16.8116,16.6613,16.6112,16.8127,17.12205,16.34031
16.2566,15.3551,14.9399,14.7871,14.7347,14.94297,15.25804,14.44544
17.8773,17.0023,16.7241,16.5962,16.5701,16.68968,16.95085,16.26283
16.0371,15.0549,14.7314,14.6198,14.615,14.71439,14.98821,14.2685
18.409,17.5336,17.1509,17.0181,16.9447,17.15674,17.45776,16.70673
17.9393,17.0261,16.775,16.6896,16.6673,16.7574,17.00579,16.35698
17.37135,16.17594,15.72773,15.6009,15.57229,15.75291,16.06923,15.27592
16.979,16.1588,15.8595,15.7556,15.7223,15.84454,16.10718,15.41208
18.097,17.1236,16.6248,16.4771,16.3715,16.64958,17.01253,16.11784
17.4771,16.5235,16.2227,16.1126,16.1277,16.21593,16.47194,15.79705
17.1702,16.1973,15.745,15.5747,15.5413,15.74242,16.06669,15.24831
16.8199,15.8797,15.6451,15.5661,15.5536,15.6309,15.86924,15.22923
17.66978,16.52985,16.05463,15.86719,15.81467,16.07282,16.41561,15.55283
18.0204,17.042,16.7674,16.6722,16.6318,16.75605,17.0061,16.33925
17.1853,16.258,15.9445,15.8178,15.8196,15.9261,16.19411,15.49231
18.0122,17.1776,16.7456,16.5544,16.5502,16.73631,17.05039,16.24857
17.0741,16.1563,15.8562,15.7488,15.7168,15.84238,16.10683,15.4099
17.9767,17.0602,16.7925,16.6413,16.6225,16.76247,17.03087,16.32758
16.4757,15.6341,15.297,15.1847,15.202,15.29647,15.55319,14.86782
17.68937,16.22598,15.75646,15.61296,15.54947,15.79405,16.1221,15.23838
16.6079,15.6548,15.3685,15.2635,15.2446,15.35579,15.61139,14.93096
17.6288,16.7197,16.3372,16.1618,16.0986,16.32803,16.6421,15.83186
16.5437,15.5734,15.2279,15.1036,15.1285,15.22916,15.50308,14.79177
17.7929,16.8795,16.653,16.5845,16.6073,16.6483,16.87592,16.27942
17.1732,16.1886,15.8562,15.7304,15.6638,15.84819,16.13698,15.39006
16.9492,16.0116,15.7087,15.6573,15.6601,15.73674,15.98113,15.3237
16.8062,15.8065,15.4632,15.3532,15.3022,15.46086,15.7465,15.00532
16.074,15.1478,14.8283,14.684,14.6981,14.81768,15.08492,14.38321
18.5455,17.5474,17.1346,16.9793,16.9162,17.13535,17.47529,16.65239
18.3608,17.3486,16.9968,16.8614,16.8318,16.99139,17.28835,16.52591
16.356,15.3877,15.0256,14.8958,14.8223,15.01331,15.30592,14.55465
17.902,16.9467,16.6709,16.534,16.5017,16.65673,16.91854,16.22972
17.817,16.8305,16.4906,16.3491,16.3178,16.48619,16.77286,16.03495
16.6104,15.6934,15.398,15.3018,15.2565,15.38949,15.65174,14.95937
17.6877,16.7814,16.4983,16.3948,16.3765,16.49257,16.75149,16.07647
18.2452,17.2866,17.0128,16.8844,16.8271,16.97346,17.25114,16.53055
18.38936,17.0207,16.69942,16.69797,16.66647,16.99664,17.01232,16.34284
18.5355,17.6102,17.2885,17.1949,17.1728,17.29383,17.57224,16.86229
16.6372,15.6846,15.3578,15.2528,15.2031,15.34949,15.61549,14.91723
16.2992,15.424,15.087,14.9742,14.9189,15.09807,15.36781,14.65491
18.2301,17.3853,17.187,17.164,17.1583,17.17197,17.3704,16.81689
17.081,16.1394,15.8104,15.6913,15.6673,15.80646,16.08394,15.35977
17.2972,16.3777,15.9668,15.8787,15.8297,15.99587,16.29397,15.534
15.79036,14.86522,14.65055,14.54348,14.51853,14.60102,14.83906,14.20136
18.1397,17.1265,16.7484,16.6149,16.5603,16.75315,17.05236,16.28742
17.4246,16.4731,16.1388,16.0096,15.9924,16.13228,16.41095,15.6875
17.9875,16.9792,16.639,16.4837,16.4438,16.63391,16.93277,16.16885
17.6031,16.7025,16.3704,16.2447,16.1999,16.36579,16.65281,15.91315
18.1284,17.179,16.8162,16.6922,16.647,16.82104,17.12668,16.37142
17.5663,16.6887,16.4611,16.346,16.3023,16.39131,16.63354,15.98364
17.06843,16.05417,15.66863,15.4952,15.43891,15.65191,15.96272,15.17241
16.8501,15.9304,15.593,15.4749,15.4291,15.58062,15.85194,15.13749
18.1306,17.1951,16.888,16.7889,16.7638,16.89005,17.13794,16.48656
16.2423,15.3013,15.0564,15.0253,15.0303,15.05026,15.26596,14.68488
17.7791,16.7614,16.457,16.3173,16.2586,16.42664,16.71109,15.98299
17.9509,17.0035,16.6855,16.5625,16.5082,16.66894,16.94997,16.2331
18.2164,17.3186,17.0009,16.8702,16.8716,16.9932,17.26215,16.55814
16.246,15.3416,15.0317,14.9622,14.9007,15.03403,15.28983,14.60988
17.6147,16.7435,16.4625,16.3447,16.3046,16.45545,16.70405,16.01037
16.17795,14.94172,14.49826,14.41441,14.35521,14.52996,14.85198,14.04074
16.66841,15.67817,15.28961,15.15805,15.10548,15.28534,15.5938,14.80145
18.0984,17.1472,16.8652,16.6985,16.6894,16.82634,17.10768,16.39768
16.1228,15.2957,14.8982,14.7493,14.7199,14.85493,15.11308,14.42053
16.7095,15.8422,15.6416,15.5016,15.4664,15.56267,15.80501,15.15438
17.6528,16.6629,16.2961,16.185,16.1315,16.29827,16.59303,15.84161
16.906,15.9171,15.5746,15.4813,15.4122,15.55995,15.8465,15.09723
17.5789,16.677,16.4106,16.2752,16.2397,16.36047,16.62365,15.92817
16.9469,16.0441,15.7943,15.6877,15.6716,15.78863,16.02813,15.38016
17.3116,16.4299,16.2315,16.1449,16.1731,16.1921,16.40829,15.81356
16.8041,15.8655,15.5572,15.4335,15.384,15.53652,15.81624,15.08333
18.2961,17.3808,17.0453,16.9052,16.8678,17.02994,17.32204,16.56855
17.4321,16.4904,16.1696,16.1244,16.0904,16.20997,16.46761,15.78665
16.5193,15.5967,15.3616,15.2616,15.2745,15.34226,15.58253,14.93837
18.6738,17.7504,17.3584,17.1911,17.1168,17.34899,17.69031,16.85892
18.3134,17.4763,17.1304,16.9943,16.9564,17.12494,17.39871,16.68917
17.4486,16.4774,16.1265,16.0242,16.0133,16.12307,16.39191,15.68657
17.2178,16.2784,16.013,15.9016,15.8804,15.98211,16.24675,15.56298
17.6206,16.6405,16.2983,16.1702,16.1839,16.30089,16.58286,15.84968
17.9921,17.0137,16.6873,16.5324,16.4834,16.6545,16.97126,16.17348
18.1918,17.2312,16.9356,16.833,16.7417,16.93473,17.2155,16.49135
17.9425,17.026,16.7819,16.6732,16.6875,16.75561,17.00782,16.3555
18.09344,17.19375,16.88958,16.77452,16.76038,16.86451,17.11658,16.44826
17.2181,16.3539,16.1222,16.07,16.104,16.10487,16.32502,15.74764
17.6987,16.6537,16.2408,16.09,16.0306,16.24784,16.56064,15.75428
15.69469,14.77551,14.49987,14.38956,14.35863,14.48697,14.74219,14.06913
17.8182,16.8208,16.5122,16.3955,16.3741,16.5051,16.78674,16.06737
16.5123,15.5313,15.2216,15.0948,15.0605,15.22097,15.47018,14.75997
17.1086,16.1448,15.6903,15.5498,15.5059,15.70498,16.01678,15.22626
18.0581,17.0925,16.7224,16.5603,16.5286,16.69756,16.99378,16.24352
16.7036,15.8402,15.5538,15.4225,15.3967,15.52338,15.77908,15.08775
16.6319,15.6876,15.379,15.2673,15.2461,15.35813,15.61837,14.9267
17.3673,16.4577,16.1906,16.0899,16.1081,16.19781,16.44015,15.78884
16.595,15.7106,15.3811,15.2535,15.1983,15.35989,15.63502,14.90132
17.1032,16.1279,15.7372,15.5872,15.5492,15.7441,16.04916,15.25546
16.8029,15.8015,15.4535,15.3214,15.2687,15.44938,15.73833,14.98707
18.1154,17.1871,16.7938,16.722,16.5738,16.79321,17.10295,16.31377
16.8447,16.0011,15.6702,15.5581,15.5382,15.66711,15.93866,15.22545
17.5984,16.6273,16.2592,16.106,16.0785,16.25965,16.5541,15.79437
17.5014,16.5414,16.1904,16.0581,16.0124,16.19246,16.47623,15.72405
17.5641,16.7348,16.3868,16.2489,16.2693,16.39363,16.66895,15.95524
16.4332,15.474,15.1288,15.0239,14.9524,15.14371,15.43301,14.68188
16.3879,15.4515,15.1734,15.062,15.0602,15.15336,15.40733,14.7378
17.5537,16.5973,16.2714,16.1328,16.0862,16.255,16.53274,15.8033
17.3042,16.3441,16.0655,15.9742,15.9074,16.04705,16.32253,15.61297
17.7041,16.7351,16.3726,16.2203,16.1774,16.36326,16.65858,15.89214
18.5245,17.55,17.305,17.1902,17.193,17.33466,17.55107,16.86991
18.0022,17.057,16.7394,16.6469,16.6099,16.73045,16.989,16.27978
18.4414,17.503,17.1778,17.0775,17.0215,17.15763,17.4516,16.70649
17.9174,16.9882,16.6038,16.4111,16.3916,16.62527,16.89172,16.10886
18.75186,17.38563,16.60187,16.26283,16.01897,16.60299,17.14234,15.89611
17.2585,16.3783,16.1071,16.0075,16.0237,16.09396,16.3297,15.69969
16.5898,15.595,15.2742,15.1766,15.1444,15.27262,15.54974,14.82349
16.8602,15.9976,15.6589,15.5686,15.5254,15.66078,15.92047,15.23027
17.5061,16.5559,16.2081,16.0871,16.0664,16.21222,16.49147,15.75956
15.73286,14.70382,14.37649,14.2656,14.21568,14.37298,14.64007,13.93993
16.3707,15.4034,15.0896,14.9757,14.9199,15.06853,15.33064,14.63728
18.1071,17.154,16.9025,16.8015,16.7433,16.86636,17.11788,16.45063
17.9683,16.9707,16.5585,16.4206,16.3531,16.56698,16.87666,16.08407
18.303,17.3476,17.0115,16.8956,16.8556,17.01683,17.31171,16.5617
17.7941,16.7882,16.43,16.2647,16.2283,16.48521,16.71457,15.93276
17.5656,16.5695,16.2261,16.1104,16.0939,16.229,16.51275,15.76742
17.0425,16.2079,15.9026,15.7621,15.7309,15.89147,16.16995,15.45054
17.5845,16.7219,16.4596,16.3762,16.3543,16.45087,16.69552,16.05228
18.0485,17.077,16.7756,16.6514,16.6776,16.75471,17.01231,16.3423
17.9479,17.112,16.8901,16.7851,16.8336,16.8785,17.10387,16.49658
18.92156,17.7341,17.30339,17.13012,17.03461,17.314,17.6659,16.81425
17.0229,16.0215,15.6987,15.5865,15.5458,15.6997,15.9729,15.25634
16.8165,15.8694,15.6263,15.5236,15.5049,15.60958,15.84999,15.20932
16.7638,15.8648,15.4756,15.3154,15.317,15.46147,15.7547,14.99518
16.68482,15.70143,15.421,15.33797,15.33229,15.41711,15.66269,15.01769
16.9375,16.0383,15.6553,15.4536,15.4143,15.60458,15.92399,15.10077
18.6167,17.6455,17.2484,17.0661,17.0002,17.23376,17.55129,16.74178
17.482,16.5745,16.2446,16.1379,16.0877,16.24619,16.52254,15.79829
17.4792,16.4659,16.1402,16.0523,15.9513,16.11758,16.40505,15.66149
16.81141,15.94013,15.64764,15.54183,15.54554,15.62492,15.86896,15.21785
17.1505,16.2849,15.9878,15.8873,15.8732,15.95476,16.18579,15.5473
18.6103,17.6195,17.3342,17.2155,17.1666,17.32253,17.59472,16.90309
17.6916,16.6883,16.3119,16.1963,16.1422,16.31554,16.61065,15.84477
18.541,17.5276,17.1674,17.0519,17.0502,17.17134,17.46372,16.71757
17.5326,16.5752,16.2901,16.1715,16.1466,16.26628,16.52303,15.83393
17.94,16.9148,16.5762,16.4247,16.3369,16.55165,16.85119,16.07966
16.477,15.5399,15.2637,15.1296,15.0947,15.22938,15.4991,14.79118
17.3313,16.4297,16.079,15.9481,15.9317,16.07812,16.36318,15.61849
